indicator,release_date,target_date,published_value,revised_value,change
PAYEMS_monthly_change_thousands,2025-02-07,2024-11-01,212.0,261.0,49.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-12-01,256.0,307.0,51.0
PAYEMS_monthly_change_thousands,2025-03-07,2024-12-01,307.0,323.0,16.0
PAYEMS_monthly_change_thousands,2025-03-07,2025-01-01,143.0,125.0,-18.0
PAYEMS_monthly_change_thousands,2025-04-04,2025-01-01,125.0,111.0,-14.0
PAYEMS_monthly_change_thousands,2025-04-04,2025-02-01,151.0,117.0,-34.0
PAYEMS_monthly_change_thousands,2025-05-02,2025-02-01,117.0,102.0,-15.0
PAYEMS_monthly_change_thousands,2025-05-02,2025-03-01,228.0,185.0,-43.0
PAYEMS_monthly_change_thousands,2025-06-06,2025-03-01,185.0,120.0,-65.0
PAYEMS_monthly_change_thousands,2025-06-06,2025-04-01,177.0,147.0,-30.0
PAYEMS_monthly_change_thousands,2025-07-03,2025-04-01,147.0,158.0,11.0
PAYEMS_monthly_change_thousands,2025-07-03,2025-05-01,139.0,144.0,5.0
PAYEMS_monthly_change_thousands,2025-08-01,2025-05-01,144.0,19.0,-125.0
PAYEMS_monthly_change_thousands,2025-08-01,2025-06-01,147.0,14.0,-133.0
PAYEMS_monthly_change_thousands,2025-09-05,2025-06-01,14.0,-13.0,-27.0
PAYEMS_monthly_change_thousands,2025-09-05,2025-07-01,73.0,79.0,6.0
PAYEMS_monthly_change_thousands,2025-11-20,2025-07-01,79.0,72.0,-7.0
PAYEMS_monthly_change_thousands,2025-11-20,2025-08-01,22.0,-4.0,-26.0
PAYEMS_monthly_change_thousands,2025-12-16,2025-08-01,-4.0,-26.0,-22.0
PAYEMS_monthly_change_thousands,2025-12-16,2025-09-01,119.0,108.0,-11.0
PAYEMS_monthly_change_thousands,2026-01-09,2025-10-01,-105.0,-173.0,-68.0
PAYEMS_monthly_change_thousands,2026-01-09,2025-11-01,64.0,56.0,-8.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-01-01,225.0,190.0,-35.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-02-01,869.0,819.0,-50.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-03-01,471.0,490.0,19.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-04-01,305.0,308.0,3.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-05-01,241.0,301.0,60.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-06-01,461.0,434.0,-27.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-07-01,696.0,714.0,18.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-08-01,237.0,290.0,53.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-09-01,227.0,220.0,-7.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-10-01,400.0,357.0,-43.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-11-01,297.0,303.0,6.0
PAYEMS_monthly_change_thousands,2026-02-11,2022-12-01,126.0,100.0,-26.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-01-01,444.0,434.0,-10.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-02-01,306.0,290.0,-16.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-03-01,85.0,68.0,-17.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-04-01,216.0,241.0,25.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-05-01,227.0,280.0,53.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-06-01,257.0,225.0,-32.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-07-01,148.0,163.0,15.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-08-01,157.0,218.0,61.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-09-01,158.0,156.0,-2.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-10-01,186.0,159.0,-27.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-11-01,141.0,127.0,-14.0
PAYEMS_monthly_change_thousands,2026-02-11,2023-12-01,269.0,154.0,-115.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-01-01,119.0,175.0,56.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-02-01,222.0,206.0,-16.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-03-01,246.0,228.0,-18.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-04-01,118.0,64.0,-54.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-05-01,193.0,78.0,-115.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-07-01,88.0,53.0,-35.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-08-01,71.0,9.0,-62.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-09-01,240.0,155.0,-85.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-10-01,44.0,33.0,-11.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-11-01,261.0,134.0,-127.0
PAYEMS_monthly_change_thousands,2026-02-11,2024-12-01,323.0,237.0,-86.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-01-01,111.0,-48.0,-159.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-02-01,102.0,42.0,-60.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-03-01,120.0,67.0,-53.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-04-01,158.0,108.0,-50.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-05-01,19.0,13.0,-6.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-06-01,-13.0,-20.0,-7.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-07-01,72.0,64.0,-8.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-08-01,-26.0,-70.0,-44.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-09-01,108.0,76.0,-32.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-10-01,-173.0,-140.0,33.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-11-01,56.0,41.0,-15.0
PAYEMS_monthly_change_thousands,2026-02-11,2025-12-01,50.0,48.0,-2.0
PAYEMS_monthly_change_thousands,2026-03-06,2025-12-01,48.0,-17.0,-65.0
PAYEMS_monthly_change_thousands,2026-03-06,2026-01-01,130.0,126.0,-4.0
PAYEMS_monthly_change_thousands,2026-04-03,2026-01-01,126.0,160.0,34.0
PAYEMS_monthly_change_thousands,2026-04-03,2026-02-01,-92.0,-133.0,-41.0
PAYEMS_monthly_change_thousands,2026-05-08,2026-02-01,-133.0,-156.0,-23.0
PAYEMS_monthly_change_thousands,2026-05-08,2026-03-01,178.0,185.0,7.0
PAYEMS_monthly_change_thousands,2026-06-05,2026-03-01,185.0,214.0,29.0
PAYEMS_monthly_change_thousands,2026-06-05,2026-04-01,115.0,179.0,64.0
PAYEMS_monthly_change_thousands,2026-07-02,2026-04-01,179.0,148.0,-31.0
PAYEMS_monthly_change_thousands,2026-07-02,2026-05-01,172.0,129.0,-43.0
